case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eva_unit|eval_unit_price|onweb
ธ.21223/2542|21/44|นนทบุรี 5/2565 - 1|198 - 1|ห้องชุด|0|0|28.4|411800.0|ปากเกร็ด(ตลาดขวัญ)|ปากเกร็ด(ตลาดขวัญ)|นนทบุรี|10|154610|15/638|1  13/01/2565 เจ้าพนักงานงดขาย 13/01/2565|2  03/02/2565 เจ้าพนักงานงดขาย 03/02/2565|"3  24/02/2565 -
คลิกเข้าร่วม"|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%B8.21223&law_suit_year=2542&Law_Court_ID=010&deed_no=154610&addrno=15/638|2022-02-19 14:56:38.871794|13.91548971|100.55571076|nodetail||True
7863/2536|21/45|นนทบุรี 5/2565 - 1|199 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.0|920000.0|บางตลาด|ปากเกร็ด(ตลาดขวัญ)|นนทบุรี|10|105577|75/350|1  13/01/2565 ถอนการยึด 13/01/2565|2  03/02/2565 ถอนการยึด 03/02/2565|3  24/02/2565 ถอนการยึด 24/02/2565|4  17/03/2565 ถอนการยึด 17/03/2565|5  07/04/2565 ถอนการยึด 07/04/2565|6  28/04/2565 ถอนการยึด 28/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=7863&law_suit_year=2536&Law_Court_ID=010&deed_no=105577&addrno=75/350|2022-02-19 14:56:46.086133|13.89274031|100.52024721|nodetail||True
8575/2544|21/47|นนทบุรี 5/2565 - 1|200 - 1|ที่ดินว่างเปล่า|5|1|65.0|4654750.0|คลองขวาง|ไทรน้อย|นนทบุรี|10|19576|-|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|"3  24/02/2565 -
คลิกเข้าร่วม"|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=8575&law_suit_year=2544&Law_Court_ID=010&deed_no=19576&addrno=-|2022-02-19 14:56:55.579186|14.03567752|100.32049171|nodetail||True
12689/2538|21/48|นนทบุรี 5/2565 - 1|201 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|15.0|705000.0|ละหาร|บางบัวทอง|นนทบุรี|10|60767|143/144|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|"3  24/02/2565 -
คลิกเข้าร่วม"|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=12689&law_suit_year=2538&Law_Court_ID=010&deed_no=60767&addrno=143/144|2022-02-19 14:57:04.984307|13.97876435|100.38603327|14000||True
13259/2541|21/49|นนทบุรี 5/2565 - 1|202 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|2|0.0|3450000.0|บางพูด|ปากเกร็ด|นนทบุรี|10|35754|88/32|1  13/01/2565 ขายได้ 13/01/2565|2  03/02/2565 ขายได้ 13/01/2565|3  24/02/2565 ขายได้ 13/01/2565|4  17/03/2565 ขายได้ 13/01/2565|5  07/04/2565 ขายได้ 13/01/2565|6  28/04/2565 ขายได้ 13/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=13259&law_suit_year=2541&Law_Court_ID=010&deed_no=35754&addrno=88/32|2022-02-19 14:57:10.873525|13.89432865|100.46874302|30000||True
169/2538|21/50|นนทบุรี 5/2565 - 1|203 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.8|753600.0|บางสีเมือง|เมืองนนทบุรี|นนทบุรี|108|209758|120/45|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 ขายได้ 03/02/2565|3  24/02/2565 ขายได้ 03/02/2565|4  17/03/2565 ขายได้ 03/02/2565|5  07/04/2565 ขายได้ 03/02/2565|6  28/04/2565 ขายได้ 03/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=169&law_suit_year=2538&Law_Court_ID=108&deed_no=209758&addrno=120/45|2022-02-19 14:57:17.274787|13.83569431|100.47438644|22000||True
8269/2543|22/1|นนทบุรี 5/2565 - 1|204 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.0|2840000.0|ปากเกร็ด|ปากเกร็ด|นนทบุรี|11|157305|70/78|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 ขายได้ 03/02/2565|3  24/02/2565 ขายได้ 03/02/2565|4  17/03/2565 ขายได้ 03/02/2565|5  07/04/2565 ขายได้ 03/02/2565|6  28/04/2565 ขายได้ 03/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=8269&law_suit_year=2543&Law_Court_ID=011&deed_no=157305&addrno=70/78|2022-02-19 14:57:39.769984|13.9115947|100.49824217|nodetail||True
ธ.22137/2542|22/2|นนทบุรี 5/2565 - 1|205 - 1|ห้องชุด|0|0|28.4|340800.0|บางพัง|ปากเกร็ด|นนทบุรี|10|9103|9/84|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|"3  24/02/2565 -
คลิกเข้าร่วม"|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%B8.22137&law_suit_year=2542&Law_Court_ID=010&deed_no=9103&addrno=9/84|2022-02-19 14:57:56.595646|13.91295909|100.55480503|40000||True
ผบ.4646/2562|22/3|นนทบุรี 5/2565 - 1|206 - 1|ห้องชุด|0|0|30.0|336000.0|ปากเกร็ด|ปากเกร็ด|นนทบุรี|107|183138|135/84|1  13/01/2565 งดขาย 13/01/2565|2  03/02/2565 งดขาย 03/02/2565|3  24/02/2565 งดขาย 24/02/2565|4  17/03/2565 งดขาย 17/03/2565|5  07/04/2565 งดขาย 07/04/2565|6  28/04/2565 งดขาย 28/04/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4646&law_suit_year=2562&Law_Court_ID=107&deed_no=183138&addrno=135/84|2022-02-19 14:58:04.351631|13.90891088|100.4947785|nodetail||True
ย.1493/2545|22/4|นนทบุรี 5/2565 - 1|207 - 1|ที่ดินว่างเปล่า|12|1|59.0|24795000.0|ไทรใหญ่|ไทรน้อย(บางบัวทอง)|นนทบุรี|101|23771|-|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|"3  24/02/2565 -
คลิกเข้าร่วม"|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%C2.1493&law_suit_year=2545&Law_Court_ID=101&deed_no=23771&addrno=-|2022-02-19 14:58:11.865498|13.97305718|100.3266476|15000||True
9033/2544|22/5|นนทบุรี 5/2565 - 1|208 - 1|ที่ดินว่างเปล่า|1|3|4.0|6336000.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|11|22613|-|1  13/01/2565 งดขายส่งประกาศมิชอบ 13/01/2565|2  03/02/2565 งดขายไม่มีผู้สู้ราคา 03/02/2565|"3  24/02/2565 -
คลิกเข้าร่วม"|"4  17/03/2565 -
คลิกเข้าร่วม"|"5  07/04/2565 -
คลิกเข้าร่วม"|"6  28/04/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=9033&law_suit_year=2544&Law_Court_ID=011&deed_no=22613&addrno=-|2022-02-19 14:58:16.650843|13.90612356|100.40068685|9000||True
ผบ.3043/2561|22/7|นนทบุรี 7/2565 - 1|1 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.5|1146037.5|ปลายบาง|บางกรวย|นนทบุรี|101|31266|119/23|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3043&law_suit_year=2561&Law_Court_ID=101&deed_no=31266&addrno=119/23|2022-02-19 14:58:18.909256|13.81512838|100.40350373|18000||True
ผบ.93/2556|22/8|นนทบุรี 7/2565 - 1|2 - 1|ห้องชุด|0|0|27.75|305250.0|บางกรวย (บ้านล่ม)|บางกรวย (บางใหญ่)|นนทบุรี|17|28904|126/66|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.93&law_suit_year=2556&Law_Court_ID=017&deed_no=28904&addrno=126/66|2022-02-19 14:58:23.359058|13.80872252|100.42796014|20000||True
ผบ.5732/2563|22/9|นนทบุรี 7/2565 - 1|3 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|63.8|2656875.0|พิมลราช|บางบัวทอง|นนทบุรี|121|185244|213/25|1  03/03/2565 ถอนการยึด 03/03/2565|2  24/03/2565 ถอนการยึด 24/03/2565|3  12/04/2565 ถอนการยึด 12/04/2565|4  05/05/2565 ถอนการยึด 05/05/2565|5  26/05/2565 ถอนการยึด 26/05/2565|6  16/06/2565 ถอนการยึด 16/06/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5732&law_suit_year=2563&Law_Court_ID=121&deed_no=185244&addrno=213/25|2022-02-19 14:58:27.994238|13.93393559|100.3570057|nodetail||True
ผบ.11665/2563|22/10|นนทบุรี 7/2565 - 1|5 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.8|1371680.0|ศาลากลาง|บางกรวย|นนทบุรี|121|39417|57/268|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.11665&law_suit_year=2563&Law_Court_ID=121&deed_no=39417&addrno=57/268|2022-02-19 14:58:33.231210|13.8094901|100.38900383|22000||True
ผบ.8891/2563|22/12|นนทบุรี 7/2565 - 1|8 - 1|ห้องชุด|0|0|31.98|1842048.0|คลองเกลือ|ปากเกร็ด(ตลาดขวัญ),ปากเกร็ด|นนทบุรี|121|1056,17243,42969|77/90|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.8891&law_suit_year=2563&Law_Court_ID=121&deed_no=1056,%2017243,%2042969&addrno=77/90|2022-02-19 14:58:38.327096|13.95899763|100.47527872|5600||True
ผบ.15108/2563|22/13|นนทบุรี 7/2565 - 1|9 - 1|ห้องชุด|0|0|23.05|1074130.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|121|14891,178897|8/853|1  03/03/2565 ถอนการยึด 03/03/2565|2  24/03/2565 ถอนการยึด 24/03/2565|3  12/04/2565 ถอนการยึด 12/04/2565|4  05/05/2565 ถอนการยึด 05/05/2565|5  26/05/2565 ถอนการยึด 26/05/2565|6  16/06/2565 ถอนการยึด 16/06/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.15108&law_suit_year=2563&Law_Court_ID=121&deed_no=14891,%20178897%20(%BA%D2%A7%CA%E8%C7%B9)&addrno=8/853|2022-02-19 14:58:42.725048|13.8902785|100.40365283|9000||True
ผบ.165/2558|22/14|นนทบุรี 7/2565 - 1|10 - 1|ที่ดินว่างเปล่า|0|0|80.0|260000.0|บ้านใหม่|บางใหญ่|นนทบุรี|701|117228|-|1  03/03/2565 งดขาย 03/03/2565|2  24/03/2565 งดขาย 24/03/2565|3  12/04/2565 งดขาย 12/04/2565|4  05/05/2565 งดขาย 05/05/2565|5  26/05/2565 งดขาย 26/05/2565|6  16/06/2565 งดขาย 16/06/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.165&law_suit_year=2558&Law_Court_ID=701&deed_no=117228&addrno=-|2022-02-19 14:58:48.152765|13.84905714|100.3218428|nodetail||True
ผบ.3352/2562|22/16|นนทบุรี 7/2565 - 1|11 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.0|1091880.0|บางบัวทอง|บางบัวทอง|นนทบุรี|121|126527|14/2555|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3352&law_suit_year=2562&Law_Court_ID=121&deed_no=126527&addrno=14/2555|2022-02-19 14:58:52.573179|13.93509845|100.40480619|18000||True
ผบ.40/2563|22/17|นนทบุรี 7/2565 - 1|12 - 1|ห้องชุด|0|0|31.91|411639.0|บางพูด|ปากเกร็ด|นนทบุรี|121|41510,41511,41514|134/8|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.40&law_suit_year=2563&Law_Court_ID=121&deed_no=41510,%2041511,%2041514&addrno=134/8|2022-02-19 14:58:57.404639|13.9311557|100.51476637|15000||True
ผบ.13992/2563|22/18|นนทบุรี 7/2565 - 1|13 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.8|2020427.5|ท่าอิฐ|ปากเกร็ด|นนทบุรี|121|38306|90/837|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.13992&law_suit_year=2563&Law_Court_ID=121&deed_no=38306&addrno=90/837|2022-02-19 14:59:02.386997|13.89706804|100.47159936|30000||True
ผบE.339/2563|22/19|นนทบุรี 7/2565 - 1|14 - 1|ห้องชุด|0|0|29.04|1954392.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|110|8843|159/500|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.339&law_suit_year=2563&Law_Court_ID=110&deed_no=8843&addrno=159/500|2022-02-19 14:59:06.870808|13.87091083|100.46969054|90000||True
ผบ.695/2563|22/20|นนทบุรี 7/2565 - 1|15 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.0|771490.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|10458|11/109|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.695&law_suit_year=2563&Law_Court_ID=101&deed_no=10458&addrno=11/109|2022-02-19 14:59:13.370025|13.94511527|100.34744605|14000||True
ผบ.2801/2563|22/22|นนทบุรี 7/2565 - 1|16 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1004000.0|พิมลราช|บางบัวทอง|นนทบุรี|101|87380|164/181|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2801&law_suit_year=2563&Law_Court_ID=101&deed_no=87380&addrno=164/181|2022-02-19 14:59:17.983109|13.91355887|100.40328677|20000||True
ผบE.47/2564|22/23|นนทบุรี 7/2565 - 1|17 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.5|1364153.0|บางไผ่|เมืองนนทบุรี|นนทบุรี|101|246889|25/123|1  03/03/2565 โจทก์แถลงงดขาย 03/03/2565|2  24/03/2565 -|3  12/04/2565 งดขาย 12/04/2565|4  05/05/2565 โจทก์แถลงงดขาย 05/05/2565|5  26/05/2565 โจทก์แถลงงดขาย 26/05/2565|"6  16/06/2565 โจทก์แถลงงดขาย 16/06/2565
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BAE.47&law_suit_year=2564&Law_Court_ID=101&deed_no=246889&addrno=25/123|2022-02-19 14:59:22.733443|13.82351315|100.49552013|28000||True
ผบ.4411/2563|22/24|นนทบุรี 7/2565 - 1|18 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|50.6|2967510.0|ท่าอิฐ|ปากเกร็ด|นนทบุรี|101|51047|55/18|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4411&law_suit_year=2563&Law_Court_ID=101&deed_no=51047&addrno=55/18|2022-02-19 14:59:28.786699|13.89552857|100.46290354|nodetail||True
ผบ.3874/2558|22/25|นนทบุรี 7/2565 - 1|19 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|84.7|25409958.0|ลำโพ|บางบัวทอง|นนทบุรี|101|121506|2/2-10|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3874&law_suit_year=2558&Law_Court_ID=101&deed_no=121506&addrno=2/2-10|2022-02-19 14:59:33.056450|13.94742884|100.44186289|30000||True
ผบ.1361/2561|22/34|นนทบุรี 7/2565 - 1|20 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|757080.0|พิมลราช|บางบัวทอง|นนทบุรี|12|122778|33/580|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1361&law_suit_year=2561&Law_Court_ID=012&deed_no=122778&addrno=33/580|2022-02-19 14:59:38.609522|13.93167206|100.34651736|15000||True
ผบ.3169/2563|22/35|นนทบุรี 7/2565 - 1|21 - 1|ห้องชุด|0|0|30.74|1602300.0|ตลาดขวัญ (บางซื่อ)|เมืองนนทบุรี|นนทบุรี|101|11916|62/480|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3169&law_suit_year=2563&Law_Court_ID=101&deed_no=11916&addrno=62/480|2022-02-19 14:59:42.465811|13.85962148|100.52212176|97500||True
ผบ.4894/2562|22/36|นนทบุรี 7/2565 - 1|22 - 1|ห้องชุด|0|0|31.91|382920.0|บางพูด|ปากเกร็ด|นนทบุรี|507|41500,41502,41504|125/28|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4894&law_suit_year=2562&Law_Court_ID=507&deed_no=41500,%2041502%20-%2041504&addrno=125/28|2022-02-19 14:59:54.002550|13.93030679|100.51725492|15000||True
ผบ.1713/2562|22/37|นนทบุรี 7/2565 - 1|23 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|35.0|1371125.0|บางรักใหญ่ (เสาธงหิน)|บางบัวทอง|นนทบุรี|101|50207|7/363|1  03/03/2565 โจทก์แถลงงดขาย 03/03/2565|2  24/03/2565 โจทก์แถลงงดขาย 24/03/2565|3  12/04/2565 โจทก์แถลงงดขาย 12/04/2565|4  05/05/2565 โจทก์แถลงงดขาย 05/05/2565|5  26/05/2565 โจทก์แถลงงดขาย 26/05/2565|6  16/06/2565 โจทก์แถลงงดขาย 16/06/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1713&law_suit_year=2562&Law_Court_ID=101&deed_no=50207&addrno=7/363|2022-02-19 14:59:59.159857|13.88216221|100.41672306|20000||True
พ.1114/2562|22/38|นนทบุรี 7/2565 - 1|24 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|30.2|1347400.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|14585|92/356|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.1114&law_suit_year=2562&Law_Court_ID=101&deed_no=14585&addrno=92/356|2022-02-19 15:00:06.025340|13.97021279|100.3436565|17000||True
ผบ.1189/2560|22/39|นนทบุรี 7/2565 - 1|25 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|85.0|3680200.0|พิมลราช|บางบัวทอง|นนทบุรี|101|83634|22/19|1  03/03/2565 ถอนการยึด 03/03/2565|2  24/03/2565 ถอนการยึด 24/03/2565|3  12/04/2565 ถอนการยึด 12/04/2565|4  05/05/2565 ถอนการยึด 05/05/2565|5  26/05/2565 ถอนการยึด 26/05/2565|6  16/06/2565 ถอนการยึด 16/06/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1189&law_suit_year=2560&Law_Court_ID=101&deed_no=83634&addrno=22/19|2022-02-19 15:00:10.091252|13.91411896|100.42853883|25000||True
ผบ.6007/2562|22/40|นนทบุรี 7/2565 - 1|26 - 1|ห้องชุด|0|0|31.42|1326097.5|บางเขน|เมืองนนทบุรี|นนทบุรี|121|232008|109/61|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6007&law_suit_year=2562&Law_Court_ID=121&deed_no=232008&addrno=109/61|2022-02-19 15:00:14.053811|13.84405935|100.52953455|28000||True
ผบ.2790/2563|22/41|นนทบุรี 7/2565 - 1|27 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|35.0|1290000.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|70236|59/346|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2790&law_suit_year=2563&Law_Court_ID=101&deed_no=70236&addrno=59/346|2022-02-19 15:00:19.358554|13.87474602|100.38011614|15000||True
ผบ.1316/2563|22/42|นนทบุรี 7/2565 - 1|28 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|923600.0|ทวีวัฒนา|ไทรน้อย|นนทบุรี|101|13606|7/882|"1  03/03/2565 -
คลิกเข้าร่วม"|"2  24/03/2565 -
คลิกเข้าร่วม"|"3  12/04/2565 -
คลิกเข้าร่วม"|"4  05/05/2565 -
คลิกเข้าร่วม"|"5  26/05/2565 -
คลิกเข้าร่วม"|"6  16/06/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1316&law_suit_year=2563&Law_Court_ID=101&deed_no=13606&addrno=7/882|2022-02-19 15:00:24.454674|13.94443271|100.34596106|15000||True
