case_id|page|lot|sell_order|type_prop|size1|size2|size3|price|tumbon|aumper|province|Law_Court_ID|deed_no|addrno|bit_time1|bit_time2|bit_time3|bit_time4|bit_time5|bit_time6|link|timestamp|lat|long|eval_unit_price|eva_unit
ผบ.7095/2562|49/28|วันเสาร์/2564 - 1|98 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|99.9|4860000.0|ละหาร|บางบัวทอง|นนทบุรี|203|147202|78/83|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.7095&law_suit_year=2562&Law_Court_ID=203&deed_no=147202&addrno=78/83|2022-02-10 00:22:28.653682|13.95889711|100.39961916||20000
ผบ.929/2560|49/29|วันเสาร์/2564 - 1|99 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|895800.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|13064|7/511|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.929&law_suit_year=2560&Law_Court_ID=101&deed_no=13064&addrno=7/511|2022-02-10 00:22:30.205588|13.94398167|100.34941393||15000
ผบ.6900/2563|49/30|วันเสาร์/2564 - 1|100 - 1|ห้องชุด|0|0|25.92|1224625.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|145|3040,185332-185336|129/148|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.6900&law_suit_year=2563&Law_Court_ID=145&deed_no=3040,185332-185336&addrno=129/148|2022-02-10 00:22:32.133812|13.88808398|100.41093399||nodetail
ผบ.392/2562|49/31|วันเสาร์/2564 - 1|101 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.4|1032660.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|94100|73/94|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.392&law_suit_year=2562&Law_Court_ID=101&deed_no=94100&addrno=73/94|2022-02-10 00:22:34.728933|13.87952438|100.37207017||18000
ผบ.1134/2562|49/32|วันเสาร์/2564 - 1|103 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.1|1010559.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|44476|41/48|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1134&law_suit_year=2562&Law_Court_ID=101&deed_no=44476&addrno=41/48|2022-02-10 00:22:37.552546|13.98534352|100.32474414||nodetail
ผบ.135/2563|49/33|วันเสาร์/2564 - 1|104 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|64.5|2526000.0|บางใหญ่|บางใหญ่|นนทบุรี|101|102678|89/183|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.135&law_suit_year=2563&Law_Court_ID=101&deed_no=102678&addrno=89/183|2022-02-10 00:22:39.962935|13.8377067|100.3804021||22000
ผบ.194/2563|49/34|วันเสาร์/2564 - 1|105 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.4|1032660.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|107227|69/78|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.194&law_suit_year=2563&Law_Court_ID=101&deed_no=107227&addrno=69/78|2022-02-10 00:22:41.968409|0.0026227|94.50820172||nodetail
ผบ.1994/2563|49/35|วันเสาร์/2564 - 1|106 - 1|ห้องชุด|0|0|25.92|1223424.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|102|3040,185332-185336|126/27|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1994&law_suit_year=2563&Law_Court_ID=102&deed_no=3040,185332-185336&addrno=126/27|2022-02-10 00:22:43.692761|13.88808398|100.41093399||nodetail
ผบ.2395/2563|49/36|วันเสาร์/2564 - 1|107 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|17.0|965200.0|ละหาร|บางบัวทอง|นนทบุรี|101|83057|75/266|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2395&law_suit_year=2563&Law_Court_ID=101&deed_no=83057&addrno=75/266|2022-02-10 00:22:46.144975|13.94913492|100.40646017||16000
5165/2562|49/37|วันเสาร์/2564 - 1|108 - 1|ห้องชุด|0|0|23.05|1177855.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|705|14891,178897(%BA%D2%A7%CA%E8%C7%B9)|8/192|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=5165&law_suit_year=2562&Law_Court_ID=705&deed_no=14891,178897(%BA%D2%A7%CA%E8%C7%B9)&addrno=8/192|2022-02-10 00:22:48.270169|13.8902785|100.40365283||9000
ผบ.1569/2563|49/38|วันเสาร์/2564 - 1|109 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|15.8|926600.0|บางรักน้อย|เมืองนนทบุรี(ตลาดขวัญ)|นนทบุรี|101|161352|71/148|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1569&law_suit_year=2563&Law_Court_ID=101&deed_no=161352&addrno=71/148|2022-02-10 00:22:49.906895|13.86999308|100.45872149||35000
ผบ.1373/2554|49/39|วันเสาร์/2564 - 1|110 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.0|1060000.0|บางพูด|ปากเกร็ด|นนทบุรี|101|151736|39/266|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1373&law_suit_year=2554&Law_Court_ID=101&deed_no=151736&addrno=39/266|2022-02-10 00:22:52.157588|13.93488283|100.51555852||nodetail
3571/2559|49/40|วันเสาร์/2564 - 1|111 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|25.0|919800.0|บางรักพัฒนา|บางบัวทอง|นนทบุรี|705|68127|105/66|1  06/11/2564 งดขาย 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขาย 18/12/2564|4  08/01/2565 งดขาย 08/01/2565|5  29/01/2565 งดขาย 29/01/2565|6  19/02/2565 งดขาย 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=3571&law_suit_year=2559&Law_Court_ID=705&deed_no=68127&addrno=105/66|2022-02-10 00:22:54.470416|13.89801111|100.3980431||19000
ผบ.17045/2562|49/41|วันเสาร์/2564 - 1|112 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|29.9|1746700.0|บางคูรัด|บางบัวทอง|นนทบุรี|121|103410|77/63|1  06/11/2564 ถอนการยึด 06/11/2564|2  27/11/2564 ถอนการยึด 27/11/2564|3  18/12/2564 ถอนการยึด 18/12/2564|4  08/01/2565 ถอนการยึด 08/01/2565|5  29/01/2565 ถอนการยึด 29/01/2565|6  19/02/2565 ถอนการยึด 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.17045&law_suit_year=2562&Law_Court_ID=121&deed_no=103410&addrno=77/63|2022-02-10 00:22:57.050494|13.92776627|100.35417311||15000
ผบ.16073/2563|49/42|วันเสาร์/2564 - 1|113 - 1|ห้องชุด|0|0|28.9|1936300.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|145|8843|159/479|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 -|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.16073&law_suit_year=2563&Law_Court_ID=145&deed_no=8843&addrno=159/479|2022-02-10 00:22:59.401091|13.87091083|100.46969054||90000
พ.2057/2563|49/43|วันเสาร์/2564 - 1|114 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|51.0|2314125.0|ลำโพ|บางบัวทอง|นนทบุรี|101|174323|119/56|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BE.2057&law_suit_year=2563&Law_Court_ID=101&deed_no=174323&addrno=119/56|2022-02-10 00:23:01.865233|13.97849063|100.4056686||16000
ผบ.9311/2553|49/44|วันเสาร์/2564 - 1|115 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|32.5|800300.0|ไทรน้อย|ไทรน้อย|นนทบุรี|121|18518|34/110|1  06/11/2564 งดขาย 06/11/2564|2  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|3  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|4  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|5  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|6  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.9311&law_suit_year=2553&Law_Court_ID=121&deed_no=18518&addrno=34/110|2022-02-10 00:23:05.769441|13.97211961|100.34740063||17000
ผบ.3556/2563|49/45|วันเสาร์/2564 - 1|116 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|20.6|1091850.0|บางพูด|ปากเกร็ด|นนทบุรี|121|68358|99/25|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3556&law_suit_year=2563&Law_Court_ID=121&deed_no=68358&addrno=99/25|2022-02-10 00:23:07.671260|13.93626777|100.51293413||nodetail
ผบ.1620/2563|49/46|วันเสาร์/2564 - 1|117 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|45.0|1633500.0|โสนลอย(คลองพระราชาพิมล)|บางบัวทอง|นนทบุรี|121|42982|101/111|1  06/11/2564 ถอนการยึด 06/11/2564|2  27/11/2564 ถอนการยึด 27/11/2564|3  18/12/2564 ถอนการยึด 18/12/2564|4  08/01/2565 ถอนการยึด 08/01/2565|5  29/01/2565 ถอนการยึด 29/01/2565|6  19/02/2565 ถอนการยึด 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1620&law_suit_year=2563&Law_Court_ID=121&deed_no=42982&addrno=101/111|2022-02-10 00:23:09.920990|13.90674579|100.42283572||30000
ผบ.3570/2562|49/47|วันเสาร์/2564 - 1|118 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|16.0|1013600.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|93658|100/220|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3570&law_suit_year=2562&Law_Court_ID=101&deed_no=93658&addrno=100/220|2022-02-10 00:23:12.119270|13.92732838|100.40654388||22000
ผบ.2515/2562|49/48|วันเสาร์/2564 - 1|119 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.0|1091655.0|พิมลราช|บางบัวทอง|นนทบุรี|101|101445|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,179/229|1  06/11/2564 โจทก์แถลงงดขาย 06/11/2564|2  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|3  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|4  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|5  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|6  19/02/2565 โจทก์แถลงงดขาย 19/02/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2515&law_suit_year=2562&Law_Court_ID=101&deed_no=101445&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,179/229|2022-02-10 00:23:13.679859|13.93237211|100.35911887||15000
ผบ.1000/2562|49/49|วันเสาร์/2564 - 1|120 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|36.7|1362450.0|บางแม่นาง|บางใหญ่|นนทบุรี|101|74613|70/50|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1000&law_suit_year=2562&Law_Court_ID=101&deed_no=74613&addrno=70/50|2022-02-10 00:23:15.964718|13.87208549|100.37636873||15000
ผบ.3321/2562|49/50|วันเสาร์/2564 - 1|121 - 1|ห้องชุด|0|0|28.24|1318715.0|ตลาดขวัญ|เมืองนนทบุรี|นนทบุรี|610|16225,246677,246707|151/62|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3321&law_suit_year=2562&Law_Court_ID=610&deed_no=16225,%20246677,%20246707&addrno=151/62|2022-02-10 00:23:18.638935|13.8538614|100.51226166||30000
ผบ.2460/2562|50/1|วันเสาร์/2564 - 1|122 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|54.0|3056400.0|บางขุนกอง|บางกรวย|นนทบุรี|101|22319|89/161|1  06/11/2564 โจทก์แถลงงดขาย 06/11/2564|2  27/11/2564 โจทก์แถลงงดขาย 27/11/2564|3  18/12/2564 โจทก์แถลงงดขาย 18/12/2564|4  08/01/2565 โจทก์แถลงงดขาย 08/01/2565|5  29/01/2565 โจทก์แถลงงดขาย 29/01/2565|"6  19/02/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.2460&law_suit_year=2562&Law_Court_ID=101&deed_no=22319&addrno=89/161|2022-02-10 00:23:23.952945|13.82937053|100.45292289||40000
ผบ.4820/2557|50/2|วันเสาร์/2564 - 1|123 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|1|40.7|9668025.0|เสาธงหิน|บางใหญ่|นนทบุรี|103|57717|11/197|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 ขายได้ 08/01/2565|5  29/01/2565 ขายได้ 08/01/2565|6  19/02/2565 ขายได้ 08/01/2565|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4820&law_suit_year=2557&Law_Court_ID=103&deed_no=57717&addrno=11/197|2022-02-10 00:23:26.601928|13.86080752|100.41498835||45000
ผบ.1137/2562|50/3|วันเสาร์/2564 - 1|124 - 1|ห้องชุด|0|0|32.47|2243677.0|บางเขน|เมืองนนทบุรี|นนทบุรี|201|2954,3029,138789,138790,159330,159331,186899,186900,186901,201327|95/415|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 งดขายไม่มีผู้สู้ราคา 18/12/2564|4  08/01/2565 งดขายไม่มีผู้สู้ราคา 08/01/2565|5  29/01/2565 งดขายไม่มีผู้สู้ราคา 29/01/2565|"6  19/02/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1137&law_suit_year=2562&Law_Court_ID=201&deed_no=2954,3029,138789,138790,159330,159331,186899,186900,186901,201327&addrno=95/415|2022-02-10 00:23:28.110802|13.8409301|100.51284768||95500
ผบ.5383/2562|50/4|วันเสาร์/2564 - 1|125 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|18.8|1468300.0|ศาลากลาง|บางกรวย|นนทบุรี|101|39575|57/180|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.5383&law_suit_year=2562&Law_Court_ID=101&deed_no=39575&addrno=57/180|2022-02-10 00:23:29.811799|13.80839704|100.38827065||22000
ผบ.3676/2558|50/5|วันเสาร์/2564 - 1|126 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|21.0|700357.5|ลำโพ|บางบัวทอง|นนทบุรี|101|151822|99/195|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3676&law_suit_year=2558&Law_Court_ID=101&deed_no=151822&addrno=99/195|2022-02-10 00:23:34.273219|13.97319264|100.41292104||15000
ผบ.831/2562|50/6|วันเสาร์/2564 - 1|127 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|53.0|2473150.0|พิมลราช|บางบัวทอง|นนทบุรี|121|172056|188/17|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.831&law_suit_year=2562&Law_Court_ID=121&deed_no=172056&addrno=188/17|2022-02-10 00:23:36.536849|13.92817118|100.38459377||20000
ผบ.3447/2561|50/7|วันเสาร์/2564 - 1|128 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|24.0|845480.0|บางบัวทอง|บางบัวทอง|นนทบุรี|101|99951|55/173|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3447&law_suit_year=2561&Law_Court_ID=101&deed_no=99951&addrno=55/173|2022-02-10 00:23:39.237599|13.9339946|100.40157157||16000
ผบ.4807/2563|50/8|วันเสาร์/2564 - 1|130 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|43.8|3517350.0|บ้านใหม่|ปากเกร็ด|นนทบุรี|101|88575|73/76|1  06/11/2564 งดขายไม่มีผู้สู้ราคา 06/11/2564|2  27/11/2564 งดขายไม่มีผู้สู้ราคา 27/11/2564|3  18/12/2564 ขายได้ 18/12/2564|4  08/01/2565 ขายได้ 18/12/2564|5  29/01/2565 ขายได้ 18/12/2564|6  19/02/2565 ขายได้ 18/12/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4807&law_suit_year=2563&Law_Court_ID=101&deed_no=88575&addrno=73/76|2022-02-10 00:23:41.631965|13.93971828|100.52726912||30000
ผบ.3509/2563|50/9|วันเสาร์/2564 - 1|131 - 1|ห้องชุด|0|0|28.9|1982540.0|ไทรม้า|เมืองนนทบุรี|นนทบุรี|50|8843|159/578|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3509&law_suit_year=2563&Law_Court_ID=050&deed_no=8843&addrno=159/578|2022-02-10 00:23:43.353457|13.87091083|100.46969054||90000
ผบ.1235/2559|50/10|วันเสาร์/2564 - 1|132 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|41.3|1785800.0|ละหาร|บางบัวทอง|นนทบุรี|104|170277|96/180|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.1235&law_suit_year=2559&Law_Court_ID=104&deed_no=170277&addrno=96/180|2022-02-10 00:23:45.589452|13.96572695|100.40046651||25000
ผบ.4988/2562|50/11|วันเสาร์/2564 - 1|133 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|28.0|1129800.0|ไทรน้อย|ไทรน้อย|นนทบุรี|101|13079|%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,7/526|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 ขายได้ 27/11/2564|3  18/12/2564 ขายได้ 27/11/2564|4  08/01/2565 ขายได้ 27/11/2564|5  29/01/2565 ขายได้ 27/11/2564|6  19/02/2565 ขายได้ 27/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.4988&law_suit_year=2562&Law_Court_ID=101&deed_no=13079&addrno=%E4%C1%E8%BB%C3%D2%A1%AF%E0%C5%A2%B7%D0%E0%BA%D5%C2%B9,7/526|2022-02-10 00:23:47.832001|13.94353087|100.34942258||15000
ผบ.3805/2559|50/12|วันเสาร์/2564 - 1|134 - 1|ห้องชุด|0|0|31.91|366965.0|บางพูด|ปากเกร็ด|นนทบุรี|121|41519|202/31|1  06/11/2564 งดขายส่งประกาศมิชอบ 06/11/2564|2  27/11/2564 เจ้าพนักงานงดขาย 27/11/2564|3  18/12/2564 เจ้าพนักงานงดขาย 18/12/2564|4  08/01/2565 เจ้าพนักงานงดขาย 08/01/2565|5  29/01/2565 เจ้าพนักงานงดขาย 29/01/2565|"6  19/02/2565 -
คลิกเข้าร่วม"|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.3805&law_suit_year=2559&Law_Court_ID=121&deed_no=41519&addrno=202/31|2022-02-10 00:23:52.103545|13.93288649|100.51612863||15000
ผบ.8245/2553|50/13|วันเสาร์/2564 - 1|135 - 1|ที่ดินพร้อมสิ่งปลูกสร้าง|0|0|50.7|1996104.0|บางใหญ่|บางใหญ่|นนทบุรี|121|69210|55/117|1  06/11/2564 ขายได้ 06/11/2564|2  27/11/2564 ขายได้ 06/11/2564|3  18/12/2564 ขายได้ 06/11/2564|4  08/01/2565 ขายได้ 06/11/2564|5  29/01/2565 ขายได้ 06/11/2564|6  19/02/2565 ขายได้ 06/11/2564|http://asset.led.go.th/newbidreg/asset_open.asp?law_suit_no=%BC%BA.8245&law_suit_year=2553&Law_Court_ID=121&deed_no=69210&addrno=55/117|2022-02-10 00:23:53.982393|13.83985125|100.38799442||22000
